"ward_code","ward_name","category","sub_category","valid_from","valid_to","change_type","raw_record"
"190610011","高度急性期機能病棟１１","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjEwMDExIiwiMTEiLCLpq5jluqbmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJEiLCIxNSIsIu+9uu+9s+++hO++nu+9t++9re+9s++9vu+9su+9t++9t+++ie+9szExIiwiMCIsIjAiLCIiLCIzIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjAiLCIwIiwiMyIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCI5OTk5OTk5OSIsIjAiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIioiLCIiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiOTk5MTAwMTEwIiwiOSIsIjAyIiwiMDAxIiwiMDEiLCIwMTEiLCIwIiwiMDAiLCIwMDAiLCIwMCIsIjAwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwi6auY5bqm5oCl5oCn5pyf5qmf6IO955eF5qOf77yR77yRIiwiMCIsIjAiLCIwIiwiIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAwMCIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiI="
"190610012","高度急性期機能病棟１２","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjEwMDEyIiwiMTEiLCLpq5jluqbmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJIiLCIxNSIsIu+9uu+9s+++hO++nu+9t++9re+9s++9vu+9su+9t++9t+++ie+9szEyIiwiMCIsIjAiLCIiLCIzIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjAiLCIwIiwiMyIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCI5OTk5OTk5OSIsIjAiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIioiLCIiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiOTk5MTAwMTIwIiwiOSIsIjAyIiwiMDAxIiwiMDEiLCIwMTIiLCIwIiwiMDAiLCIwMDAiLCIwMCIsIjAwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwi6auY5bqm5oCl5oCn5pyf5qmf6IO955eF5qOf77yR77ySIiwiMCIsIjAiLCIwIiwiIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAwMCIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiI="
"190610013","高度急性期機能病棟１３","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjEwMDEzIiwiMTEiLCLpq5jluqbmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJMiLCIxNSIsIu+9uu+9s+++hO++nu+9t++9re+9s++9vu+9su+9t++9t+++ie+9szEzIiwiMCIsIjAiLCIiLCIzIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjAiLCIwIiwiMyIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCI5OTk5OTk5OSIsIjAiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIioiLCIiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiOTk5MTAwMTMwIiwiOSIsIjAyIiwiMDAxIiwiMDEiLCIwMTMiLCIwIiwiMDAiLCIwMDAiLCIwMCIsIjAwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwi6auY5bqm5oCl5oCn5pyf5qmf6IO955eF5qOf77yR77yTIiwiMCIsIjAiLCIwIiwiIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAwMCIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiI="
"190610014","高度急性期機能病棟１４","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjEwMDE0IiwiMTEiLCLpq5jluqbmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJQiLCIxNSIsIu+9uu+9s+++hO++nu+9t++9re+9s++9vu+9su+9t++9t+++ie+9szE0IiwiMCIsIjAiLCIiLCIzIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjAiLCIwIiwiMyIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCI5OTk5OTk5OSIsIjAiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIioiLCIiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiOTk5MTAwMTQwIiwiOSIsIjAyIiwiMDAxIiwiMDEiLCIwMTQiLCIwIiwiMDAiLCIwMDAiLCIwMCIsIjAwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwi6auY5bqm5oCl5oCn5pyf5qmf6IO955eF5qOf77yR77yUIiwiMCIsIjAiLCIwIiwiIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAwMCIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiI="
"190610015","高度急性期機能病棟１５","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjEwMDE1IiwiMTEiLCLpq5jluqbmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJUiLCIxNSIsIu+9uu+9s+++hO++nu+9t++9re+9s++9vu+9su+9t++9t+++ie+9szE1IiwiMCIsIjAiLCIiLCIzIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjAiLCIwIiwiMyIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCI5OTk5OTk5OSIsIjAiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIioiLCIiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiOTk5MTAwMTUwIiwiOSIsIjAyIiwiMDAxIiwiMDEiLCIwMTUiLCIwIiwiMDAiLCIwMDAiLCIwMCIsIjAwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwi6auY5bqm5oCl5oCn5pyf5qmf6IO955eF5qOf77yR77yVIiwiMCIsIjAiLCIwIiwiIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAwMCIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiI="
"190610016","高度急性期機能病棟１６","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjEwMDE2IiwiMTEiLCLpq5jluqbmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJYiLCIxNSIsIu+9uu+9s+++hO++nu+9t++9re+9s++9vu+9su+9t++9t+++ie+9szE2IiwiMCIsIjAiLCIiLCIzIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjAiLCIwIiwiMyIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCI5OTk5OTk5OSIsIjAiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIioiLCIiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiOTk5MTAwMTYwIiwiOSIsIjAyIiwiMDAxIiwiMDEiLCIwMTYiLCIwIiwiMDAiLCIwMDAiLCIwMCIsIjAwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwi6auY5bqm5oCl5oCn5pyf5qmf6IO955eF5qOf77yR77yWIiwiMCIsIjAiLCIwIiwiIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAwMCIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiI="
"190610017","高度急性期機能病棟１７","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjEwMDE3IiwiMTEiLCLpq5jluqbmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJciLCIxNSIsIu+9uu+9s+++hO++nu+9t++9re+9s++9vu+9su+9t++9t+++ie+9szE3IiwiMCIsIjAiLCIiLCIzIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjAiLCIwIiwiMyIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCI5OTk5OTk5OSIsIjAiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIioiLCIiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiOTk5MTAwMTcwIiwiOSIsIjAyIiwiMDAxIiwiMDEiLCIwMTciLCIwIiwiMDAiLCIwMDAiLCIwMCIsIjAwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwi6auY5bqm5oCl5oCn5pyf5qmf6IO955eF5qOf77yR77yXIiwiMCIsIjAiLCIwIiwiIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAwMCIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiI="
"190610018","高度急性期機能病棟１８","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjEwMDE4IiwiMTEiLCLpq5jluqbmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJgiLCIxNSIsIu+9uu+9s+++hO++nu+9t++9re+9s++9vu+9su+9t++9t+++ie+9szE4IiwiMCIsIjAiLCIiLCIzIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjAiLCIwIiwiMyIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCI5OTk5OTk5OSIsIjAiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIioiLCIiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiOTk5MTAwMTgwIiwiOSIsIjAyIiwiMDAxIiwiMDEiLCIwMTgiLCIwIiwiMDAiLCIwMDAiLCIwMCIsIjAwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwi6auY5bqm5oCl5oCn5pyf5qmf6IO955eF5qOf77yR77yYIiwiMCIsIjAiLCIwIiwiIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAwMCIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiI="
"190610019","高度急性期機能病棟１９","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjEwMDE5IiwiMTEiLCLpq5jluqbmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJkiLCIxNSIsIu+9uu+9s+++hO++nu+9t++9re+9s++9vu+9su+9t++9t+++ie+9szE5IiwiMCIsIjAiLCIiLCIzIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjAiLCIwIiwiMyIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCI5OTk5OTk5OSIsIjAiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIioiLCIiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiOTk5MTAwMTkwIiwiOSIsIjAyIiwiMDAxIiwiMDEiLCIwMTkiLCIwIiwiMDAiLCIwMDAiLCIwMCIsIjAwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwi6auY5bqm5oCl5oCn5pyf5qmf6IO955eF5qOf77yR77yZIiwiMCIsIjAiLCIwIiwiIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAwMCIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiI="
"190610020","高度急性期機能病棟２０","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjEwMDIwIiwiMTEiLCLpq5jluqbmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJAiLCIxNSIsIu+9uu+9s+++hO++nu+9t++9re+9s++9vu+9su+9t++9t+++ie+9szIwIiwiMCIsIjAiLCIiLCIzIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjAiLCIwIiwiMyIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCI5OTk5OTk5OSIsIjAiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIioiLCIiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiOTk5MTAwMjAwIiwiOSIsIjAyIiwiMDAxIiwiMDEiLCIwMjAiLCIwIiwiMDAiLCIwMDAiLCIwMCIsIjAwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwi6auY5bqm5oCl5oCn5pyf5qmf6IO955eF5qOf77yS77yQIiwiMCIsIjAiLCIwIiwiIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAwMCIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiI="
"190610021","高度急性期機能病棟２１","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjEwMDIxIiwiMTEiLCLpq5jluqbmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJEiLCIxNSIsIu+9uu+9s+++hO++nu+9t++9re+9s++9vu+9su+9t++9t+++ie+9szIxIiwiMCIsIjAiLCIiLCIzIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjAiLCIwIiwiMyIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCI5OTk5OTk5OSIsIjAiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIioiLCIiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiOTk5MTAwMjEwIiwiOSIsIjAyIiwiMDAxIiwiMDEiLCIwMjEiLCIwIiwiMDAiLCIwMDAiLCIwMCIsIjAwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwi6auY5bqm5oCl5oCn5pyf5qmf6IO955eF5qOf77yS77yRIiwiMCIsIjAiLCIwIiwiIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAwMCIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiI="
"190610022","高度急性期機能病棟２２","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjEwMDIyIiwiMTEiLCLpq5jluqbmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJIiLCIxNSIsIu+9uu+9s+++hO++nu+9t++9re+9s++9vu+9su+9t++9t+++ie+9szIyIiwiMCIsIjAiLCIiLCIzIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjAiLCIwIiwiMyIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCI5OTk5OTk5OSIsIjAiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIioiLCIiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiOTk5MTAwMjIwIiwiOSIsIjAyIiwiMDAxIiwiMDEiLCIwMjIiLCIwIiwiMDAiLCIwMDAiLCIwMCIsIjAwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwi6auY5bqm5oCl5oCn5pyf5qmf6IO955eF5qOf77yS77ySIiwiMCIsIjAiLCIwIiwiIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAwMCIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiI="
"190610023","高度急性期機能病棟２３","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjEwMDIzIiwiMTEiLCLpq5jluqbmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJMiLCIxNSIsIu+9uu+9s+++hO++nu+9t++9re+9s++9vu+9su+9t++9t+++ie+9szIzIiwiMCIsIjAiLCIiLCIzIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjAiLCIwIiwiMyIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCI5OTk5OTk5OSIsIjAiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIioiLCIiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiOTk5MTAwMjMwIiwiOSIsIjAyIiwiMDAxIiwiMDEiLCIwMjMiLCIwIiwiMDAiLCIwMDAiLCIwMCIsIjAwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwIiwi6auY5bqm5oCl5oCn5pyf5qmf6IO955eF5qOf77yS77yTIiwiMCIsIjAiLCIwIiwiIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAwMCIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiIsIiI="
