"material_code","name","kana","category_large","category_middle","category_small","price","unit","valid_from","valid_to","change_type","maker","model","raw_record"
"737120000","遠心式体外循環用血液ポンプ（シールレス型）","ｴﾝｼﾝｼｷﾀｲｶﾞｲｼﾞｭﾝｶﾝﾖｳｹ","","","","45000.00","","20250601","99999999","0","","","IjAiLCJUIiwiNzM3MTIwMDAwIiwiMjEiLCLpgaDlv4PlvI/kvZPlpJblvqrnkrDnlKjooYDmtrLjg53jg7Pjg5fvvIjjgrfjg7zjg6vjg6zjgrnlnovvvIkiLCIyMCIsIu+9tO++ne+9vO++ne+9vO+9t+++gO+9su+9tu++nu+9su+9vO++nu+9re++ne+9tu++ne++lu+9s++9uSIsIjAiLCIwIiwiIiwiMSIsIjQ1MDAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjQ5NjAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiNjQ2MDAwIiwiMCIsIjIwMjUwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIxMjUiLCIwIiwiIiwiIiwiIiwi6YGg5b+D5byP5L2T5aSW5b6q55Kw55So6KGA5ray44Od44Oz44OX44O744K344O844Or44Os44K55Z6LIiwiMDAwIg=="
"737130000","人工心肺回路（メイン回路・抗血栓性あり・成人用）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","117000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MTMwMDAwIiwiMjQiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjjg6HjgqTjg7Plm57ot6/jg7vmipfooYDmoJPmgKfjgYLjgorjg7vmiJDkurrnlKjvvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjExNzAwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIxMTcwMDAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCI2NzMwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiMiIsIjEyNyIsIjAiLCIiLCIiLCIiLCLkurrlt6Xlv4Pogrrlm57ot6/jg7vjg6HjgqTjg7Plm57ot6/jg7vmipfooYDmoJPmgKfjgYLjgorjg7vmiJDkurrnlKgiLCIwMDAi"
"737130001","人工心肺回路（メイン回路・抗血栓性あり・小児用）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","134000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MTMwMDAxIiwiMjQiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjjg6HjgqTjg7Plm57ot6/jg7vmipfooYDmoJPmgKfjgYLjgorjg7vlsI/lhZDnlKjvvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjEzNDAwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIxMzQwMDAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCI2NzQwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiMiIsIjEyNyIsIjAiLCIiLCIiLCIiLCLkurrlt6Xlv4Pogrrlm57ot6/jg7vjg6HjgqTjg7Plm57ot6/jg7vmipfooYDmoJPmgKfjgYLjgorjg7vlsI/lhZDnlKgiLCIwMDAi"
"737140000","人工心肺回路（メイン回路・抗血栓性なし・成人用）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","106000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MTQwMDAwIiwiMjQiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjjg6HjgqTjg7Plm57ot6/jg7vmipfooYDmoJPmgKfjgarjgZfjg7vmiJDkurrnlKjvvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjEwNjAwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIxMDYwMDAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCI2NzUwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiMiIsIjEyNyIsIjAiLCIiLCIiLCIiLCLkurrlt6Xlv4Pogrrlm57ot6/jg7vjg6HjgqTjg7Plm57ot6/jg7vmipfooYDmoJPmgKfjgarjgZfjg7vmiJDkurrnlKgiLCIwMDAi"
"737140001","人工心肺回路（メイン回路・抗血栓性なし・小児用）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","124000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MTQwMDAxIiwiMjQiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjjg6HjgqTjg7Plm57ot6/jg7vmipfooYDmoJPmgKfjgarjgZfjg7vlsI/lhZDnlKjvvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjEyNDAwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIxMjQwMDAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCI2NzYwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiMiIsIjEyNyIsIjAiLCIiLCIiLCIiLCLkurrlt6Xlv4Pogrrlm57ot6/jg7vjg6HjgqTjg7Plm57ot6/jg7vmipfooYDmoJPmgKfjgarjgZfjg7vlsI/lhZDnlKgiLCIwMDAi"
"737150000","人工心肺回路（補助循環回路・抗血栓性あり・成人用）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","69600.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MTUwMDAwIiwiMjUiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjoo5zliqnlvqrnkrDlm57ot6/jg7vmipfooYDmoJPmgKfjgYLjgorjg7vmiJDkurrnlKjvvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjY5NjAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjY5NjAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiNjc3MDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIxMjciLCIwIiwiIiwiIiwiIiwi5Lq65bel5b+D6IK65Zue6Lev44O76KOc5Yqp5b6q55Kw5Zue6Lev44O75oqX6KGA5qCT5oCn44GC44KK44O75oiQ5Lq655SoIiwiMDAwIg=="
"737150001","人工心肺回路（補助循環回路・抗血栓性あり・小児用）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","70900.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MTUwMDAxIiwiMjUiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjoo5zliqnlvqrnkrDlm57ot6/jg7vmipfooYDmoJPmgKfjgYLjgorjg7vlsI/lhZDnlKjvvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjcwOTAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjcwOTAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiNjc4MDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIxMjciLCIwIiwiIiwiIiwiIiwi5Lq65bel5b+D6IK65Zue6Lev44O76KOc5Yqp5b6q55Kw5Zue6Lev44O75oqX6KGA5qCT5oCn44GC44KK44O75bCP5YWQ55SoIiwiMDAwIg=="
"737160000","人工心肺回路（補助循環回路・抗血栓性なし・成人用）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","40400.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MTYwMDAwIiwiMjUiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjoo5zliqnlvqrnkrDlm57ot6/jg7vmipfooYDmoJPmgKfjgarjgZfjg7vmiJDkurrnlKjvvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjQwNDAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjQwNDAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiNjc5MDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIxMjciLCIwIiwiIiwiIiwiIiwi5Lq65bel5b+D6IK65Zue6Lev44O76KOc5Yqp5b6q55Kw5Zue6Lev44O75oqX6KGA5qCT5oCn44Gq44GX44O75oiQ5Lq655SoIiwiMDAwIg=="
"737160001","人工心肺回路（補助循環回路・抗血栓性なし・小児用）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","40400.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MTYwMDAxIiwiMjUiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjoo5zliqnlvqrnkrDlm57ot6/jg7vmipfooYDmoJPmgKfjgarjgZfjg7vlsI/lhZDnlKjvvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjQwNDAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjQwNDAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiNjgwMDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIxMjciLCIwIiwiIiwiIiwiIiwi5Lq65bel5b+D6IK65Zue6Lev44O76KOc5Yqp5b6q55Kw5Zue6Lev44O75oqX6KGA5qCT5oCn44Gq44GX44O75bCP5YWQ55SoIiwiMDAwIg=="
"737170000","人工心肺回路（心筋保護回路）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","14600.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MTcwMDAwIiwiMTQiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjlv4PnrYvkv53orbflm57ot6/vvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjE0NjAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjE0NjAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiNjgxMDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIxMjciLCIwIiwiIiwiIiwiIiwi5Lq65bel5b+D6IK65Zue6Lev44O75b+D562L5L+d6K235Zue6LevIiwiMDAwIg=="
"737180000","人工心肺回路（血液濃縮回路）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","24000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MTgwMDAwIiwiMTQiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjooYDmtrLmv4PnuK7lm57ot6/vvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjI0MDAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjI0OTAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiNjgyMDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIxMjciLCIwIiwiIiwiIiwiIiwi5Lq65bel5b+D6IK65Zue6Lev44O76KGA5ray5r+D57iu5Zue6LevIiwiMDAwIg=="
"737190000","人工心肺回路（分離体外循環回路）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","40600.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MTkwMDAwIiwiMTYiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjliIbpm6LkvZPlpJblvqrnkrDlm57ot6/vvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjQwNjAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjQxMTAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiNjgzMDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIxMjciLCIwIiwiIiwiIiwiIiwi5Lq65bel5b+D6IK65Zue6Lev44O75YiG6Zui5L2T5aSW5b6q55Kw5Zue6LevIiwiMDAwIg=="
"737200000","人工心肺回路（個別機能品・貯血槽）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","9030.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MjAwMDAwIiwiMTciLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjlgIvliKXmqZ/og73lk4Hjg7vosq/ooYDmp73vvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjkwMzAuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiOTAzMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjY4NDAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCIyIiwiMTI3IiwiMCIsIiIsIiIsIiIsIuS6uuW3peW/g+iCuuWbnui3r+ODu+WAi+WIpeapn+iDveWTgeODu+iyr+ihgOanvSIsIjAwMCI="
"737210000","人工心肺回路（個別機能品・カーディオトミーリザーバー）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","25200.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MjEwMDAwIiwiMjciLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjlgIvliKXmqZ/og73lk4Hjg7vjgqvjg7zjg4fjgqPjgqrjg4jjg5/jg7zjg6rjgrbjg7zjg5Djg7zvvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjI1MjAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjI3NDAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiNjg1MDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIxMjciLCIwIiwiIiwiIiwiIiwi5Lq65bel5b+D6IK65Zue6Lev44O75YCL5Yil5qmf6IO95ZOB44O744Kr44O844OH44Kj44Kq44OI44Of44O844Oq44K244O844OQ44O8IiwiMDAwIg=="
"737220000","人工心肺回路（個別機能品・ハードシェル静脈リザーバー）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","26800.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MjIwMDAwIiwiMjciLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjlgIvliKXmqZ/og73lk4Hjg7vjg4/jg7zjg4njgrfjgqfjg6vpnZnohIjjg6rjgrbjg7zjg5Djg7zvvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjI2ODAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjI3MDAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiNjg2MDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIxMjciLCIwIiwiIiwiIiwiIiwi5Lq65bel5b+D6IK65Zue6Lev44O75YCL5Yil5qmf6IO95ZOB44O744OP44O844OJ44K344Kn44Or6Z2Z6ISI44Oq44K244O844OQ44O8IiwiMDAwIg=="
"737230000","人工心肺回路（個別機能品・心筋保護用貯液槽）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","8950.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MjMwMDAwIiwiMjIiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjlgIvliKXmqZ/og73lk4Hjg7vlv4PnrYvkv53orbfnlKjosq/mtrLmp73vvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjg5NTAuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiODk1MC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjY4NzAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCIyIiwiMTI3IiwiMCIsIiIsIiIsIiIsIuS6uuW3peW/g+iCuuWbnui3r+ODu+WAi+WIpeapn+iDveWTgeODu+W/g+eti+S/neitt+eUqOiyr+a2suanvSIsIjAwMCI="
"737240000","人工心肺回路（個別機能品・ラインフィルター）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","12800.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MjQwMDAwIiwiMjIiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjlgIvliKXmqZ/og73lk4Hjg7vjg6njgqTjg7Pjg5XjgqPjg6vjgr/jg7zvvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjEyODAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjEzMDAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiNjg4MDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIxMjciLCIwIiwiIiwiIiwiIiwi5Lq65bel5b+D6IK65Zue6Lev44O75YCL5Yil5qmf6IO95ZOB44O744Op44Kk44Oz44OV44Kj44Or44K/44O8IiwiMDAwIg=="
"737250000","人工心肺回路（個別機能品・回路洗浄用フィルター）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","4100.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MjUwMDAwIiwiMjQiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjlgIvliKXmqZ/og73lk4Hjg7vlm57ot6/mtJfmtYTnlKjjg5XjgqPjg6vjgr/jg7zvvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjQxMDAuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiNDEwMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjY4OTAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCIyIiwiMTI3IiwiMCIsIiIsIiIsIiIsIuS6uuW3peW/g+iCuuWbnui3r+ODu+WAi+WIpeapn+iDveWTgeODu+Wbnui3r+a0l+a1hOeUqOODleOCo+ODq+OCv+ODvCIsIjAwMCI="
"737260000","人工心肺回路（個別機能品・血液学的パラメーター測定・標準型）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","7110.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MjYwMDAwIiwiMzAiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjlgIvliKXmqZ/og73lk4Hjg7vooYDmtrLlrabnmoTjg5Hjg6njg6Hjg7zjgr/jg7zmuKzlrprjg7vmqJnmupblnovvvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjcxMTAuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiNzExMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjY5MDAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCIyIiwiMTI3IiwiMCIsIiIsIiIsIiIsIuS6uuW3peW/g+iCuuWbnui3r+ODu+WAi+WIpeapn+iDveWTgeODu+ihgOa2suWtpueahOODkeODqeODoeODvOOCv+ODvOa4rOWumueUqOOCu+ODq+ODu+aomea6luWeiyIsIjAwMCI="
"737270000","人工心肺回路（個別機能品・熱交換器）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","11900.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MjcwMDAwIiwiMTgiLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjlgIvliKXmqZ/og73lk4Hjg7vnhrHkuqTmj5vlmajvvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjExOTAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjExOTAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiNjkyMDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIxMjciLCIwIiwiIiwiIiwiIiwi5Lq65bel5b+D6IK65Zue6Lev44O75YCL5Yil5qmf6IO95ZOB44O754ax5Lqk5o+b5ZmoIiwiMDAwIg=="
"737280000","人工心肺回路（個別機能品・安全弁）","ｼﾞﾝｺｳｼﾝﾊﾟｲｶｲﾛ","","","","4560.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MjgwMDAwIiwiMTciLCLkurrlt6Xlv4Pogrrlm57ot6/vvIjlgIvliKXmqZ/og73lk4Hjg7vlronlhajlvIHvvIkiLCIxMyIsIu+9vO++nu++ne+9uu+9s++9vO++ne++iu++n++9su+9tu+9su++myIsIjAiLCIwIiwiIiwiMSIsIjQ1NjAuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiNDU2MC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjY5MzAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCIyIiwiMTI3IiwiMCIsIiIsIiIsIiIsIuS6uuW3peW/g+iCuuWbnui3r+ODu+WAi+WIpeapn+iDveWTgeODu+WuieWFqOW8gSIsIjAwMCI="
"737290000","弁拡張用カテーテル","ﾍﾞﾝｶｸﾁｮｳﾖｳｶﾃｰﾃﾙ","","","","151000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MjkwMDAwIiwiOSIsIuW8geaLoeW8teeUqOOCq+ODhuODvOODhuODqyIsIjE1Iiwi776N776e776d77227724776B772u772z776W772z7722776D772w776D776ZIiwiMCIsIjAiLCIiLCIxIiwiMTUxMDAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjE1MTAwMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjcyNDAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCIyIiwiMTMwIiwiMCIsIiIsIiIsIiIsIuW/g+iHk+aJi+ihk+eUqOOCq+ODhuODvOODhuODq+ODu+W8geaLoeW8teeUqOOCq+ODhuODvOODhuODqyIsIjAwMCI="
"737300000","心房中隔欠損作成術用カテーテル（バルーン型）","ｼﾝﾎﾞｳﾁｭｳｶｸｹｯｿﾝｻｸｾｲｼﾞ","","","","57900.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MzAwMDAwIiwiMjIiLCLlv4PmiL/kuK3pmpTmrKDmkI3kvZzmiJDooZPnlKjjgqvjg4bjg7zjg4bjg6vvvIjjg5Djg6vjg7zjg7PlnovvvIkiLCIyMCIsIu+9vO++ne++ju++nu+9s+++ge+9re+9s++9tu+9uO+9ue+9r++9v+++ne+9u++9uO+9vu+9su+9vO++niIsIjAiLCIwIiwiIiwiMSIsIjU3OTAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjU3OTAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiNzI1MDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjIiLCIxMzAiLCIwIiwiIiwiIiwiIiwi5b+D6IeT5omL6KGT55So44Kr44OG44O844OG44Or44O75b+D5oi/5Lit6ZqU5qyg5pCN5L2c5oiQ6KGT55So44Kr44OG44O844OG44Or44O744OQ44Or44O844Oz5Z6LIiwiMDAwIg=="
"737310000","心房中隔欠損作成術用カテーテル（ブレード型）","ｼﾝﾎﾞｳﾁｭｳｶｸｹｯｿﾝｻｸｾｲｼﾞ","","","","210000.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzM3MzEwMDAwIiwiMjIiLCLlv4PmiL/kuK3pmpTmrKDmkI3kvZzmiJDooZPnlKjjgqvjg4bjg7zjg4bjg6vvvIjjg5bjg6zjg7zjg4nlnovvvIkiLCIyMCIsIu+9vO++ne++ju++nu+9s+++ge+9re+9s++9tu+9uO+9ue+9r++9v+++ne+9u++9uO+9vu+9su+9vO++niIsIjAiLCIwIiwiIiwiMSIsIjIxMDAwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIyMTAwMDAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCI3MjYwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiMiIsIjEzMCIsIjAiLCIiLCIiLCIiLCLlv4Poh5PmiYvooZPnlKjjgqvjg4bjg7zjg4bjg6vjg7vlv4PmiL/kuK3pmpTmrKDmkI3kvZzmiJDooZPnlKjjgqvjg4bjg7zjg4bjg6vjg7vjg5bjg6zjg7zjg4nlnosiLCIwMDAi"
